StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,StudyEfficiencyScore,ScreenTimeHours,SleepHours
3026,16,1,0,1,8.85874243468872,0,1,2,0,1,1,0,3.748102280530043,0.0,8.85874243468872,3.0406311638482046,8.614941669135407
3027,17,0,0,2,11.985871326209574,17,1,2,0,0,0,0,1.7062124885863237,4.0,0.6658817403449764,6.623283859922919,8.498140131141259
3028,18,0,0,0,9.526765869887324,28,1,3,0,0,0,0,0.9590415228646012,4.0,0.3285091679271491,8.725188361988987,8.402597964160162
3029,16,1,0,0,18.656924427205983,0,1,4,1,0,0,1,4.0,0.0,18.656924427205983,3.0261202497769912,7.348977968680269
3030,18,0,3,2,1.5216945353101452,7,0,3,0,0,0,0,1.8589248556209292,4.0,0.19021181691376815,5.316698405896298,9.037650370661968
3031,17,0,1,2,10.022394016506963,24,1,2,0,0,0,0,1.0007755569217258,4.0,0.40089576066027854,5.192390531038961,7.719701224968913
3032,15,1,2,1,13.739048827708766,15,0,4,1,1,0,0,2.413651872584266,3.0,0.8586905517317979,5.76132101828644,7.561064970452313
3033,17,1,0,1,15.83813076844474,25,1,2,0,0,0,0,1.1721916329362534,4.0,0.6091588757094131,6.355729946753344,8.250721686068692
3034,16,0,0,3,11.660372948882728,27,0,1,1,0,0,0,0.2759351000710758,4.0,0.416441891031526,8.588021318526149,7.362683702215788
3035,15,0,0,3,18.17835488242908,21,1,2,0,1,0,0,1.907640379807341,4.0,0.8262888582922309,6.534109090785867,7.989553907112017
3036,16,1,0,2,18.839828937677435,17,0,3,0,0,1,0,2.018579782190191,3.0,1.046657163204302,5.098025488347275,6.955003028986227
3037,16,0,0,2,1.2863844638716704,21,0,3,0,0,0,0,0.9157121795938512,4.0,0.058472021085075924,4.556383139551734,9.534077608160372
3038,17,0,2,2,8.047410790827488,8,0,4,1,1,0,0,3.12911663958354,1.0,0.8941567545363875,3.4049873149397385,7.4918514161684815
3039,16,0,1,4,0.4691804344230887,11,0,2,0,0,0,0,1.945989188418632,4.0,0.039098369535257395,4.0012677198049404,9.246034057140015
3040,17,1,1,4,6.588333147488859,18,1,1,0,0,0,0,1.510058697488437,4.0,0.34675437618362415,4.803866645361192,7.9727816172773025
3041,15,0,0,1,10.737364359412044,24,0,0,0,1,0,0,0.1530318116508149,4.0,0.42949457437648175,7.802464231364551,7.218629968096702
3042,17,0,3,3,18.215898610198977,17,0,3,0,1,0,0,1.7119846768416216,4.0,1.0119943672332765,5.9448911531301,7.287677160185575
3043,15,1,0,1,16.931086449308058,26,1,3,1,1,0,0,1.419977098603833,4.0,0.6270772759002985,6.693563645497466,7.811627249367178
3044,17,0,0,1,2.5499945334397145,4,0,2,0,1,0,0,2.438731252650425,3.0,0.5099989066879429,2.85907548747687,8.32252982735928
3045,18,0,0,2,1.860607494817914,26,0,2,1,0,0,0,0.3167559737315224,4.0,0.06891138869695979,8.04055877339774,8.064431270289008
3046,18,1,2,2,11.78534677513334,1,0,4,0,1,0,0,3.5433159148930136,0.0,5.89267338756667,4.9912572128339345,7.7755429403191885
3047,16,1,3,3,10.642359449175654,6,0,4,1,1,0,0,3.1252696624964185,1.0,1.5203370641679506,2.8706734476000064,7.892046390693844
3048,17,1,0,0,5.327552828600477,26,1,1,0,1,0,0,0.6550115881417289,4.0,0.1973167714296473,7.431340388919075,8.741404530917201
3049,17,1,2,2,17.989061691076703,9,1,3,1,1,0,0,3.5116138627312408,0.0,1.7989061691076702,5.074152869370584,7.675891116574573
3050,15,0,2,3,18.54732818923107,14,1,3,0,0,1,0,2.8625628192347974,2.0,1.236488545948738,3.726901382987113,7.115559590440646
3051,16,0,0,3,8.052228766803253,24,0,1,1,1,1,0,1.1162284613450342,4.0,0.3220891506721301,6.233202566114626,9.122528780716806
3052,17,1,0,1,17.806051142270405,6,0,2,1,0,0,0,3.2011819553323124,1.0,2.5437215917529152,4.538785148520188,7.331512258040605
3053,16,1,0,1,7.678977885259453,27,0,1,0,0,0,0,0.1005921480894177,4.0,0.2742492101878376,5.363098160653103,8.058888958470606
3054,18,0,3,2,14.736336636594004,4,1,1,1,0,0,0,3.017133682391308,1.0,2.9472673273188006,6.18279258800113,6.720582656789185
3055,17,1,0,1,9.518844350954485,14,0,3,1,1,0,0,2.220548508939325,3.0,0.6345896233969657,6.799901485922648,7.916785804746467
3056,17,0,2,4,2.45166313014366,19,0,2,1,0,0,1,1.1110684623439582,4.0,0.12258315650718302,6.576089349316433,8.586640214280067
3057,16,1,0,3,18.55868402474043,27,0,2,0,1,0,0,0.9918923912020086,4.0,0.6628101437407297,6.549182244002429,7.624283995666692
3058,17,0,2,1,9.081931867550733,19,0,2,0,0,0,0,1.175347658120809,4.0,0.4540965933775366,5.547062166338034,8.323048625278355
3059,16,1,0,1,14.689740806448071,14,1,0,1,0,0,0,2.2925396421337085,3.0,0.9793160537632047,6.003893868603817,6.9413413585388835
3060,17,1,1,0,7.343476288625843,9,0,3,0,0,0,1,2.2942213571902887,3.0,0.7343476288625843,5.081727477627622,8.351779564342934
3061,15,0,2,3,0.3776175715246932,23,0,2,0,0,0,1,0.3699206268971446,4.0,0.015734065480195552,4.549092423527543,9.298003828712057
3062,16,1,2,1,2.010607173836718,25,0,2,1,1,0,0,0.6657412071192984,4.0,0.07733104514756609,6.550010595081327,9.562954962310243
3063,17,0,2,2,9.924389589798489,28,1,4,0,0,0,0,0.7289188138326557,4.0,0.3422203306827065,8.025614468931359,8.451313024727181
3064,18,0,0,2,13.799287142527248,25,0,2,0,0,1,0,1.010198033751084,4.0,0.5307418131741249,6.336959510387832,8.000494612903013
3065,17,0,1,2,6.694706531585581,13,0,3,0,0,0,0,1.8298105464885008,4.0,0.47819332368468437,3.507826310217074,8.360572344149023
3066,18,0,0,0,13.909769183553006,25,0,2,1,0,0,0,0.940947219838506,4.0,0.5349911224443464,7.645112797536132,7.803179084356424
3067,18,0,0,1,13.97271178863912,25,0,3,1,0,0,0,1.1528666911541523,4.0,0.5374119918707354,5.305455128543898,8.227481271489168
3068,15,1,1,3,14.078718146556618,9,1,3,1,0,0,0,3.030196982539537,1.0,1.4078718146556617,3.934483339552155,6.925739486604513
3069,16,1,0,3,9.850437080410169,16,0,1,1,0,0,0,1.7570919535414902,4.0,0.5794374753182452,4.258825413729184,7.840236628350505
3070,17,0,1,2,18.29772300243008,20,1,3,0,0,1,0,1.966123442653016,4.0,0.8713201429728609,5.32086025948599,6.783943325378872
3071,15,1,3,0,9.783930359612311,13,0,0,0,0,0,1,1.301643735879369,4.0,0.6988521685437366,6.3270060227545395,8.21118352340183
3072,17,0,0,1,9.005303869932764,1,1,4,0,1,1,0,3.772896608478868,0.0,4.502651934966382,4.177543438015749,8.714580700832117
3073,18,1,1,2,3.98761638021254,15,1,2,0,1,1,0,1.922165909079572,4.0,0.24922602376328376,4.319525096602851,8.302751218618209
3074,16,1,0,1,6.15310174712673,12,0,3,0,0,0,0,1.789036775909554,4.0,0.47331551900974844,6.711320312608163,7.189537641552607
3075,17,1,0,3,0.8466898503660669,26,0,2,1,0,0,1,0.6329881184701,4.0,0.03135888334689137,8.118327419806116,8.709220642451157
3076,17,1,0,2,12.670705872323405,8,0,3,1,0,1,0,2.8504352924310816,2.0,1.4078562080359338,6.2823137001840275,8.189666278776363
3077,18,0,3,0,4.970714878541857,6,0,4,0,0,0,0,2.684821286526617,2.0,0.7101021255059796,3.555184845526157,8.771743463620755
3078,17,0,2,3,6.083105089709302,15,0,3,1,0,0,0,1.899340250146643,4.0,0.3801940681068314,5.304957376723952,8.605782614934357
3079,17,1,3,4,15.416290433286424,9,0,1,1,0,0,0,2.454306701864281,3.0,1.5416290433286424,6.839958624563501,7.3183743057341175
3080,18,1,3,0,6.544423663229077,23,1,2,1,0,0,0,1.2083322825671698,4.0,0.27268431930121156,7.388049905239962,7.706042265567199
3081,15,0,0,2,4.843917840262844,21,0,2,0,1,0,0,1.5269160461968396,4.0,0.22017808364831112,4.208669684902239,8.773255376785949
3082,18,1,0,1,3.381154982674115,8,1,2,0,1,0,0,2.6867167544354524,2.0,0.37568388696379057,3.0608183650419685,8.244743596715276
3083,15,0,1,1,15.497168043639116,21,0,2,0,0,1,0,1.1307853592581485,4.0,0.7044167292563235,5.955725507249332,8.542331562326316
3084,16,0,0,1,2.5941251598005377,22,0,2,0,0,0,0,0.7411030550092116,4.0,0.11278805042611033,7.836880823446241,9.025841088197204
3085,15,0,0,2,9.07507520500707,6,1,2,0,0,1,0,2.8934002946535644,2.0,1.29643931500101,4.7548071918108565,7.802168328222318
3086,15,1,0,4,10.138602321543887,15,0,1,1,0,0,0,1.3763806884640657,4.0,0.633662645096493,5.491250032137161,7.680447144151296
3087,16,0,1,2,13.747798253714292,8,0,2,0,0,0,0,1.935602560783459,4.0,1.527533139301588,3.221894799826522,7.578748071321777
3088,15,1,1,0,12.665669646659907,26,1,1,0,1,1,0,1.0583113523259429,4.0,0.46909887580221876,7.227120418897176,7.613682074323134
3089,18,0,0,2,16.214413458903497,23,1,1,0,1,0,0,1.230428755834961,4.0,0.6756005607876457,7.588412642400902,7.936975541874627
3090,15,1,0,1,0.895028678524763,28,0,3,1,0,0,0,0.1470688699977313,4.0,0.03086305788016424,6.321680030030249,9.003705217019547
3091,16,1,1,3,5.928814495587944,16,0,0,0,1,0,1,1.1696905137872946,4.0,0.34875379385811434,6.70244740370131,8.041302680986941
3092,18,1,1,2,5.6026823755075945,19,0,2,0,0,0,0,1.016215042238629,4.0,0.28013411877537975,7.757906615603247,9.384952105027132
3093,16,0,0,1,2.9203381118421645,6,0,2,1,0,1,0,2.5210277348652257,2.0,0.41719115883459496,3.4150658365107565,8.732620354575895
3094,16,0,2,1,5.783565077128863,10,0,2,0,0,0,0,2.027841922241568,3.0,0.5257786433753512,5.093318524778965,8.806063330271563
3095,17,1,0,2,6.195306282858068,7,0,3,1,0,0,0,2.670947554324345,2.0,0.7744132853572585,3.8485518323383023,8.076356117991814
3096,17,1,0,1,10.437689238549568,6,0,2,0,1,0,0,2.8728793655039597,2.0,1.4910984626499384,5.771417676135357,8.137788890017305
3097,16,1,2,2,13.27408957852512,27,1,1,0,1,0,0,1.0296486453677298,4.0,0.4740746278044686,7.010373463524631,7.828146037719086
3098,16,0,1,1,7.622010272236281,18,1,3,0,0,0,0,1.757497312769606,4.0,0.4011584353808569,6.338329670201214,7.292974326728295
3099,16,0,0,1,14.389404626267623,19,0,4,1,1,0,0,1.895283343248585,4.0,0.7194702313133812,7.091656638463577,8.568697092603557
3100,17,0,1,2,6.7233067715916,11,0,0,1,1,0,1,2.035367286041147,3.0,0.5602755642993,4.68388189064982,8.972991553302114
3101,17,0,1,3,5.805673546295207,6,0,2,0,0,0,0,2.053147894166025,3.0,0.8293819351850296,6.260360273628173,8.220834987297485
3102,15,1,2,3,10.823761117140489,7,0,2,0,0,0,0,2.329719254270638,3.0,1.352970139642561,4.8321154689845605,7.366489018058024
3103,15,1,2,1,0.4743272061158121,6,0,1,0,1,0,0,1.7562115530004156,4.0,0.06776102944511601,3.231819291341392,9.126348086290195
3104,16,0,1,1,1.5957824726800074,5,0,2,1,1,1,0,2.827342954327372,2.0,0.2659637454466679,5.28359647267521,8.883770602439197
3105,18,0,0,1,8.359390871730541,24,0,3,0,0,0,0,0.6937125121602848,4.0,0.33437563486922167,7.573045401753018,8.341895387108561
3106,18,1,0,2,18.85825422783513,8,1,1,0,0,1,0,2.953961921722677,2.0,2.09536158087057,4.067046708270107,7.209963275313532
3107,17,0,0,2,14.430235596868473,26,1,4,0,0,0,0,0.9894684413187074,4.0,0.5344531702543879,8.028717027995011,7.810096934966116
3108,17,0,0,3,1.762531390011155,12,1,2,0,1,0,0,2.1370681063433614,3.0,0.13557933769316577,6.824573019063066,9.547399710694787
3109,17,0,1,3,16.926360255617475,6,0,2,1,1,0,0,3.03210533252155,1.0,2.418051465088211,3.707617949511236,7.591415577002575
3110,16,0,1,1,14.64601541216362,7,0,3,1,0,0,0,2.804363175110951,2.0,1.8307519265204526,6.634085890860889,7.010570709328667
3111,18,0,0,2,12.218930514053064,21,0,0,0,0,0,0,0.6128025023431376,4.0,0.5554059324569575,4.662846112195034,8.459388374950919
3112,15,0,0,3,16.405859212183547,16,1,2,0,1,0,0,2.202232939648992,3.0,0.9650505418931498,4.40806267360996,8.17972136052579
3113,16,1,0,3,8.082196954859143,16,0,2,0,0,0,0,1.4102620381944773,4.0,0.47542335028583194,4.336899356952104,9.76780867177013
3114,15,0,0,0,4.430021017077054,15,0,2,0,1,0,0,1.4414095429135232,4.0,0.2768763135673159,7.075958840031482,7.995250881672495
3115,15,0,2,1,10.240467782175187,21,0,2,1,0,0,1,1.2335870210314048,4.0,0.46547580828069035,6.717170209299848,8.097394228357619
3116,16,1,0,2,10.976835111869477,1,0,0,0,0,0,0,2.7905751470187807,2.0,5.488417555934738,2.7084171328890916,6.861267137218558
3117,15,1,1,1,10.766527440198242,29,0,1,0,0,0,0,0.3785436345391653,4.0,0.35888424800660806,6.661293673473397,8.19992183416978
3118,18,1,3,1,11.301475829602106,7,0,1,0,0,0,1,2.1728123218250155,3.0,1.4126844787002633,5.161192100279208,7.595752267956403
3119,15,0,0,0,18.97409836478361,16,0,4,1,1,0,0,2.3916876827143443,3.0,1.1161234332225654,3.9338563399575333,8.064313060934115
3120,18,1,0,2,18.04491246192463,12,0,0,0,1,0,0,1.7831074672235316,4.0,1.3880701893788177,6.729665473629355,6.808201268798246
3121,18,0,0,1,17.514340731178788,17,0,1,1,1,0,0,1.7859269858399722,4.0,0.9730189295099326,6.914414141766141,6.403974407898491
3122,18,0,1,0,16.028336218172544,23,0,4,1,0,0,0,1.2687721230682183,4.0,0.667847342423856,6.320827094306553,7.161534507831486
3123,17,0,1,1,18.868562145305702,27,1,3,1,0,0,0,1.4868656515688805,4.0,0.6738772194752036,8.568506461036682,6.125399899860861
3124,15,1,0,3,1.969892833588065,21,0,2,1,0,0,0,1.0619359966520148,4.0,0.08954058334491205,5.771043917100399,9.178560443894849
3125,16,1,1,3,5.30246522891479,27,0,0,0,1,0,0,0.0,4.0,0.1893737581755282,8.636441276145991,7.43721195398036
3126,16,1,2,2,9.901118913091697,9,0,3,0,0,0,0,2.1516179803357813,3.0,0.9901118913091697,5.571679995214509,8.02411689928241
3127,15,1,0,2,16.930689862468103,1,1,1,1,1,0,0,3.5974890937641693,0.0,8.465344931234052,4.6386850930157655,6.2680251038250905
3128,17,1,0,4,10.10331423045465,1,0,3,1,1,0,0,3.812757187598897,0.0,5.051657115227325,2.76381958118314,7.829519674686214
3129,17,0,2,1,14.960694786831771,26,0,4,1,0,1,1,1.1767815056705988,4.0,0.5540998069196953,8.127711033218576,8.32561959921909
3130,18,0,1,1,2.7791981049783243,13,0,2,1,1,0,1,1.948327515860377,4.0,0.19851415035559458,5.00995875168246,8.902404135220065
3131,15,0,2,1,5.048276259531203,15,0,1,0,1,0,0,1.8080971980423568,4.0,0.3155172662207002,4.148933623129917,8.063425571564412
3132,15,0,1,1,14.635521900753448,6,0,3,0,1,1,0,3.222140089605496,1.0,2.0907888429647783,2.6504300799030363,7.520846065455113
3133,16,1,2,1,3.294680177754481,20,0,2,1,0,0,0,0.8092601434109807,4.0,0.1568895322740229,6.23902273455353,8.679540418246775
3134,15,1,0,3,7.027118693098535,20,1,2,1,1,0,0,1.2945928801079334,4.0,0.33462469967135877,6.109598488490706,8.53360330361185
3135,17,0,2,2,5.2973251562714285,23,1,2,0,0,1,0,1.0777476837996005,4.0,0.22072188151130953,7.177414489476634,7.786838302732445
3136,15,1,3,2,6.997233884449569,11,1,3,0,0,1,0,2.920181898407056,2.0,0.5831028237041308,6.661032212071209,8.596560248478708
3137,16,1,1,3,14.166480981559406,27,0,2,0,0,0,0,0.7961429158962126,4.0,0.5059457493414073,5.017626338572118,6.231156086042672
3138,18,0,0,0,7.35694362285602,22,1,4,0,0,0,0,1.446052351501112,4.0,0.3198671140372183,7.12598596136145,7.949363361532492
3139,16,0,0,1,11.105266452158803,27,0,3,0,1,0,0,0.9401842567137784,4.0,0.39661665900567156,5.449647776390329,7.645336433558347
3140,16,1,0,2,1.998637541088193,13,0,1,1,0,0,0,1.7820606670994417,4.0,0.14275982436344234,6.732708212628656,9.116799658926801
3141,18,1,0,2,16.100353864692558,24,1,3,0,0,1,0,1.1058998695955586,4.0,0.6440141545877023,7.676254055446625,7.401280039869179
3142,16,0,0,0,7.397772512962497,3,0,1,1,0,0,0,2.81347034515229,2.0,1.8494431282406243,4.463175019942177,7.557441221775607
3143,16,0,1,2,12.97068318066685,25,0,3,1,1,1,0,1.65178667236737,4.0,0.4988724300256481,7.340971194493246,7.210435119024807
3144,15,0,1,2,14.507792033236653,3,0,1,1,1,0,0,3.603507572240497,0.0,3.626948008309163,3.557400452734994,7.648560801450039
3145,15,1,0,2,4.193218442234008,17,0,2,1,0,0,0,1.5269602894052965,4.0,0.23295658012411158,5.584671595731258,8.541144484844322
3146,18,0,1,2,17.693499699066997,2,1,3,0,1,0,1,3.4590447338738057,1.0,5.897833233022332,5.486547590841886,6.941087975275427
3147,15,0,0,1,12.32448503213906,0,0,1,1,0,0,0,3.3339700023673537,1.0,12.32448503213906,3.8370607886928556,7.527134602030104
3148,15,1,0,0,8.57450283502963,16,0,3,0,0,0,0,1.7181817231817458,4.0,0.5043825197076253,5.031193061301767,8.490633715076681
3149,16,1,0,2,3.646703671564391,6,0,3,1,1,1,0,3.1832324893858304,1.0,0.5209576673663415,4.5768497890012,8.376483346408953
3150,17,1,1,1,18.846018758024133,29,1,2,0,1,0,0,0.9966476630212407,4.0,0.6282006252674711,8.212997009748873,7.07135250218305
3151,15,1,0,3,15.101364082632502,15,0,2,1,1,0,1,2.525086321570887,2.0,0.9438352551645314,4.840832189483491,8.574831885777021
3152,17,1,0,2,4.1604912546649775,29,0,4,0,0,1,0,0.512852046329121,4.0,0.13868304182216593,5.595046372542976,7.872109556091542
3153,15,0,0,1,6.75421549448449,4,1,1,0,0,1,1,2.864498066852598,2.0,1.350843098896898,5.248056081323123,7.3986570847642215
3154,15,0,2,2,16.193485161761465,18,0,3,0,0,1,0,1.733364046560005,4.0,0.8522886927242876,7.1039128508323275,7.7724463162231565
3155,18,1,0,2,13.91355326430678,6,0,3,1,0,0,0,2.9868916209305363,2.0,1.98765046632954,3.0025499140941334,7.26932314292227
3156,18,1,1,1,15.315685854314488,13,1,4,0,0,0,0,2.565368052695248,2.0,1.0939775610224634,4.259496451023779,7.30931265069724
3157,18,1,1,3,8.824022044258648,1,0,3,0,0,0,1,3.1391893048250425,1.0,4.412011022129324,2.6678879590439757,7.727019606508577
3158,17,1,2,3,14.329525252843338,2,1,2,1,0,0,1,3.636416567860032,0.0,4.776508417614446,3.5917656463286667,7.437147404331911
3159,16,1,3,2,7.729874457278274,16,0,4,0,0,1,0,1.467442366638756,4.0,0.4546984974869573,5.401403915621651,9.026281610320344
3160,15,0,0,0,4.225258338763929,15,1,3,0,0,0,0,1.7995311493172337,4.0,0.26407864617274557,6.495305347853225,8.978538395432668
3161,15,0,0,2,12.6535406968272,7,1,3,0,1,0,0,3.1831261171881216,1.0,1.5816925871034,5.304590339526697,8.165757686260768
3162,15,0,2,2,19.520278511975885,17,0,0,0,0,0,0,1.441964197006561,4.0,1.0844599173319935,6.183714269913724,6.339858620906089
3163,17,0,0,1,6.212019427906592,14,0,2,1,1,1,0,1.8815889866263615,4.0,0.4141346285271061,4.809499786438618,7.803221188932906
3164,18,1,1,1,9.219391844250794,6,1,3,0,0,1,0,3.1326292974173744,1.0,1.3170559777501134,5.965790212339039,6.658521485832207
3165,16,0,1,3,13.480027421397072,26,0,2,1,0,0,0,0.8142853492286524,4.0,0.4992602748665582,6.485148669592658,7.2473068473189155
3166,17,1,1,0,10.830125642449758,8,0,2,0,0,0,0,2.4777903742896354,3.0,1.2033472936055287,6.7164197520606175,8.395339028947854
3167,18,1,3,2,16.868555914180984,5,0,1,1,0,0,0,2.9713320163258232,2.0,2.8114259856968307,5.036568553182947,7.5716176664560875
3168,17,1,3,2,15.234854129390316,17,1,2,1,0,0,0,2.071972431377945,3.0,0.8463807849661287,4.205058966258012,7.365757955584907
3169,16,0,2,2,1.1659440772471408,17,1,1,1,1,0,1,1.6356867327778124,4.0,0.06477467095817449,6.404710248301736,8.87225545041626
3170,18,1,0,0,19.96842467847548,24,0,1,0,0,0,0,0.9062765162662464,4.0,0.7987369871390192,5.700416061726797,6.658714760864749
3171,17,0,2,3,15.048049074389343,25,0,2,0,0,0,0,0.8090678531539729,4.0,0.578771118245744,7.24530878674439,7.597574533761957
3172,16,0,0,1,17.278066325882264,23,1,3,0,0,0,0,1.6838320257206556,4.0,0.7199194302450943,4.578564592649624,7.655132507152081
3173,15,1,0,2,13.023954241906928,13,1,2,1,1,0,0,3.138784394067383,1.0,0.9302824458504949,3.999525748703838,6.889661182104071
3174,16,1,2,2,17.125702560935245,13,0,1,0,0,1,0,1.798950340087624,4.0,1.223264468638232,6.722949035623145,7.43725358782515
3175,15,1,0,2,2.247659498574188,13,1,1,1,1,1,0,1.687307435197655,4.0,0.1605471070410134,4.208718228094059,9.241451485619915
3176,17,0,0,4,6.954756711186311,24,1,2,0,0,1,0,0.9030855768578068,4.0,0.2781902684474524,7.748164500971761,8.096974184399684
3177,18,1,0,2,17.528418872089855,3,0,3,0,0,1,0,3.137624350847544,3.0,4.382104718022464,3.417104353817642,7.597508418851306
3178,18,0,2,1,4.033104225337844,3,1,3,0,0,0,1,3.189217169770364,2.0,1.008276056334461,4.87152764023483,10.0
3179,17,1,1,4,1.564841971600455,14,0,1,0,1,0,0,1.795369078193629,3.0,0.10432279810669699,6.176602294039324,8.791344406346509
3180,18,1,1,2,15.76237879890438,14,0,2,1,1,0,0,2.435958199527401,4.0,1.050825253260292,5.450619012580212,7.620415645112224
3181,18,0,0,1,16.709723112865923,17,0,3,0,0,0,0,1.6884896091579062,4.0,0.9283179507147735,4.921242706786925,6.959999146882712
3182,15,0,2,1,3.253044363798012,13,1,1,0,0,0,0,1.8440563794665372,1.0,0.23236031169985802,4.150577505484384,8.765321144921224
3183,17,0,2,3,17.08691965565431,25,1,2,0,0,0,0,1.3055845144947993,2.0,0.6571892175251658,4.632757418249705,7.521443846925721
3184,16,0,0,1,13.735355911943392,0,0,2,1,0,0,0,3.545153035874012,2.0,13.735355911943392,3.2157856049628952,7.72388557894073
3185,15,0,0,2,10.40165366433168,9,0,1,0,0,0,1,2.17234554236808,4.0,1.040165366433168,5.512651162125133,7.449986973712403
3186,17,0,0,2,16.6050038556277,28,0,0,0,1,0,0,0.3751478505639292,4.0,0.572586339849231,8.553219273793932,7.442680500099955
3187,15,1,3,1,8.384984986379315,19,1,2,1,1,0,0,1.5578704926030598,3.0,0.4192492493189658,7.3848179290522085,8.892599470720887
3188,16,1,1,2,3.879879124467944,9,1,0,0,0,0,0,2.185710840310208,3.0,0.38798791244679437,5.964259106141211,8.83632996981047
3189,16,0,3,0,5.697053532212273,9,0,1,0,1,0,0,2.4598046717382283,1.0,0.5697053532212273,6.0537893730131955,8.911288241314693
3190,17,1,0,2,10.103280365866295,26,0,2,0,1,0,0,0.4275685065973586,4.0,0.3741955691061591,7.259939613903981,7.871165978407056
3191,16,0,2,2,10.626615853463514,23,0,0,1,0,0,0,0.8719991150294315,3.0,0.4427756605609798,5.341147430264012,8.312288534365504
3192,15,1,2,2,16.111616528824673,1,0,2,1,0,0,0,3.2229374986891246,1.0,8.055808264412336,5.728780122823319,7.528472266225796
3193,16,1,1,2,15.827054473046688,28,0,1,1,1,0,0,0.8181261027428247,2.0,0.5457604990705754,7.482929247623337,6.941839187851715
3194,15,0,3,3,11.627331144091498,27,1,2,1,0,0,0,0.6189366143827062,4.0,0.41526182657469635,6.94176252392176,7.996527387990287
3195,15,0,0,2,15.615709667309527,26,0,3,1,0,0,0,1.1746095143108737,0.0,0.5783596173077603,5.043957876853924,6.942580701548892
3196,16,0,0,0,3.83546916587342,7,0,3,0,1,1,0,2.8005690841335875,4.0,0.4794336457341775,4.488222175225702,8.300012945970263
3197,17,1,1,1,1.0012905418658868,0,0,2,0,0,0,0,2.995458295719109,3.0,1.0012905418658868,3.841433084807705,8.994535099459599
3198,18,0,2,2,17.472676452694003,0,0,0,0,1,0,0,3.353659743298607,4.0,17.472676452694003,5.45825443809068,7.401354491420662
3199,16,1,1,3,1.5110898752553914,3,0,3,0,0,0,0,2.7326611971495227,0.0,0.37777246881384785,4.486592880751154,8.254274779935896
3200,15,0,0,3,4.933768594879946,6,0,1,1,0,0,0,2.555667542727533,4.0,0.7048240849828494,4.121602195881639,9.033616026103443
3201,15,1,1,3,13.906378992487692,8,0,0,1,0,1,0,2.378050042081803,3.0,1.5451532213875214,6.707201314042638,7.895365239901467
3202,16,1,0,1,8.188958752546183,15,1,3,0,0,0,0,2.0607924590958486,2.0,0.5118099220341364,3.9428823733052627,7.82873990693994
3203,17,0,0,2,17.526279398310177,4,0,4,0,0,0,0,3.1152505558547765,3.0,3.5052558796620352,4.090193713247778,6.478579661944394
3204,17,1,1,2,5.959595893245391,1,1,2,1,0,0,0,3.453790618896306,1.0,2.9797979466226954,2.2680987006856212,8.331588121134745
3205,15,1,2,1,0.2374269333871859,27,0,0,0,1,0,0,0.0,3.0,0.00847953333525664,7.659616483067722,8.7532854497307
3206,15,0,0,0,6.013112811214882,22,0,3,0,0,0,0,1.0281836891510068,1.0,0.2614396874441253,7.872306208796602,8.455258947405024
3207,17,1,0,3,11.561500983696632,10,0,0,1,0,0,0,1.989455195588546,4.0,1.0510455439724211,4.120149318201958,7.662291571052554
3208,18,0,0,1,7.518767508065867,17,1,3,0,0,0,0,1.6720340583678444,1.0,0.4177093060036593,7.133366707196484,7.2443948188209095
3209,16,0,0,1,10.697455115175105,24,0,2,1,0,0,1,0.8762666604767739,4.0,0.4278982046070042,5.568872921847591,7.736081019331911
3210,15,0,2,0,17.531962376700374,24,0,2,1,0,0,0,0.8597452884552536,1.0,0.701278495068015,8.04308064657566,7.093994206795806
3211,15,0,3,3,18.24970108460737,18,1,2,0,0,0,1,1.970600159244711,3.0,0.9605105834003879,6.815847614387136,7.491860403926292
3212,17,1,0,2,5.319481293082243,12,0,4,0,1,0,0,2.268850734169383,0.0,0.409190868698634,6.419627107365755,8.11895203338625
3213,16,1,2,2,9.242809465398016,23,1,3,1,0,0,0,1.11944101772116,4.0,0.38511706105825066,4.372026222401818,8.91505639014648
3214,17,1,2,3,10.982880304829024,10,0,2,0,1,1,0,2.370893096932428,1.0,0.9984436640753658,6.851241428296104,6.945891694191219
3215,16,0,2,1,18.982249137764946,19,0,3,0,0,0,0,1.499701931968684,0.0,0.9491124568882473,6.806683968281293,7.757358835124818
3216,16,1,0,2,19.972346383287693,18,0,2,1,0,0,0,1.8790984603853385,1.0,1.0511761254361944,5.0190043815445335,6.890605876232178
3217,16,1,3,0,4.708144976830533,16,1,3,0,0,0,0,1.699348106354839,1.0,0.2769497045194431,6.917578659435387,8.958977938488726
3218,15,0,0,1,14.539597426916307,4,0,3,0,1,0,0,3.3675911599478865,1.0,2.9079194853832613,3.5260847936597197,7.585940999337735
3219,18,0,0,3,7.560621244663903,12,0,0,0,0,0,0,1.2878189977208636,3.0,0.581586249589531,6.691015358264512,8.813715643546344
3220,17,1,0,2,0.1621639377242645,29,0,2,0,0,0,0,0.0,1.0,0.005405464590808816,5.350321561647748,8.790102623951167
3221,18,0,0,1,0.1850504487180471,26,0,4,0,0,0,0,0.5764027197831978,0.0,0.006853720322890633,7.4147439098431835,8.432184742539288
